"LINESTOPID","STOPSEQUENCE","ORIENTATION","LINEID","STOPID","PLANVERSIONID","LINEVARIANT","REGISTERDATE","LINEVARIANTTYPE","PLANVERSIONID","ACTIVATIONDATE","CREATIONDATE"
1458556,3,1,3124,511432,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458557,4,1,3124,511433,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458558,5,1,3124,511434,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458559,6,1,3124,511435,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458560,7,1,3124,511436,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458561,8,1,3124,511437,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458562,9,1,3124,511487,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458563,10,1,3124,511438,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458564,11,1,3124,511439,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458565,12,1,3124,511443,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458566,13,1,3124,511444,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458567,14,1,3124,511440,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458568,15,1,3124,511441,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458569,1,0,3124,511441,241,3,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458570,2,0,3124,511442,241,3,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458571,3,0,3124,511443,241,3,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458572,4,0,3124,511444,241,3,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458573,5,0,3124,511445,241,3,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458574,6,0,3124,511446,241,3,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458575,7,0,3124,511488,241,3,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458576,8,0,3124,511434,241,3,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458577,9,0,3124,511435,241,3,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458578,10,0,3124,511436,241,3,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458579,11,0,3124,511437,241,3,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458580,12,0,3124,511447,241,3,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458581,13,0,3124,511448,241,3,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458582,14,0,3124,511292,241,3,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458583,15,0,3124,511290,241,3,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458584,1,0,3124,511290,241,4,2018-05-14 22:55:45.000,3,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458585,2,0,3124,611290,241,4,2018-05-14 22:55:45.000,3,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458586,3,0,3124,611296,241,4,2018-05-14 22:55:45.000,3,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458587,4,0,3124,511296,241,4,2018-05-14 22:55:45.000,3,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458588,1,0,3131,511269,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458589,2,0,3131,511270,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458590,3,0,3131,511271,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458591,4,0,3131,511272,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458592,5,0,3131,511273,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458593,6,0,3131,511019,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458594,7,0,3131,511324,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458595,8,0,3131,511478,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458596,9,0,3131,511230,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458597,10,0,3131,511416,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458598,11,0,3131,511417,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458599,12,0,3131,511484,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458600,13,0,3131,511408,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458601,14,0,3131,511100,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458602,15,0,3131,511226,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458603,16,0,3131,511033,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458604,17,0,3131,502312,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458605,1,0,3131,502312,241,3,2018-05-14 22:55:45.000,3,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458606,2,0,3131,602312,241,3,2018-05-14 22:55:45.000,3,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458607,3,0,3131,602311,241,3,2018-05-14 22:55:45.000,3,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458608,4,0,3131,502311,241,3,2018-05-14 22:55:45.000,3,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458609,1,1,3131,502311,241,4,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458610,2,1,3131,511034,241,4,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458611,3,1,3131,511107,241,4,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458612,4,1,3131,511456,241,4,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458613,5,1,3131,511479,241,4,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458614,6,1,3131,511480,241,4,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458615,7,1,3131,511481,241,4,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458616,8,1,3131,511228,241,4,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458617,9,1,3131,511267,241,4,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458618,10,1,3131,511268,241,4,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458619,11,1,3131,511269,241,4,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458620,1,1,3132,511467,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458621,2,1,3132,511470,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458622,3,1,3132,511471,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458623,4,1,3132,511472,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458624,5,1,3132,511492,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458625,6,1,3132,511473,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458626,7,1,3132,511474,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458627,8,1,3132,511475,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454636,16,0,2101,516063,241,4,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454637,17,0,2101,516061,241,4,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454638,18,0,2101,516059,241,4,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454639,19,0,2101,516057,241,4,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454640,20,0,2101,516055,241,4,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454641,21,0,2101,516110,241,4,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454642,22,0,2101,516053,241,4,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454643,23,0,2101,516051,241,4,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454644,24,0,2101,516049,241,4,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454645,25,0,2101,511012,241,4,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454646,26,0,2101,511008,241,4,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454647,27,0,2101,511006,241,4,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454648,28,0,2101,502250,241,4,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454649,29,0,2101,502303,241,4,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454650,1,1,2101,516056,241,10,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454651,2,1,2101,516058,241,10,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454652,3,1,2101,516060,241,10,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454653,4,1,2101,516062,241,10,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454654,5,1,2101,516064,241,10,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454655,6,1,2101,516065,241,10,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454656,7,1,2101,516067,241,10,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454657,8,1,2101,516070,241,10,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454658,9,1,2101,516072,241,10,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454659,10,1,2101,516074,241,10,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454660,11,1,2101,516076,241,10,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454661,12,1,2101,516079,241,10,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454662,13,1,2101,519022,241,10,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454663,14,1,2101,519290,241,10,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454664,15,1,2101,519026,241,10,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454665,16,1,2101,501405,241,10,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454666,17,1,2101,501502,241,10,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454667,18,1,2101,501552,241,10,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454668,1,0,2101,516063,241,14,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454669,2,0,2101,516061,241,14,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454670,3,0,2101,516059,241,14,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454671,4,0,2101,516057,241,14,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454672,5,0,2101,516055,241,14,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454673,6,0,2101,516110,241,14,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454674,7,0,2101,516053,241,14,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454675,8,0,2101,516051,241,14,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454676,9,0,2101,516049,241,14,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454677,10,0,2101,511012,241,14,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454678,11,0,2101,511008,241,14,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454679,12,0,2101,511006,241,14,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454680,13,0,2101,502250,241,14,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454681,14,0,2101,502303,241,14,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454682,1,0,2102,501400,241,2,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454683,2,0,2102,501000,241,2,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454684,3,0,2102,519059,241,2,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454685,4,0,2102,519062,241,2,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454686,5,0,2102,519292,241,2,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454687,6,0,2102,519021,241,2,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454688,7,0,2102,516078,241,2,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454689,8,0,2102,516221,241,2,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454690,9,0,2102,516219,241,2,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454691,10,0,2102,516217,241,2,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454692,11,0,2102,516215,241,2,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454693,12,0,2102,516213,241,2,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454694,13,0,2102,516211,241,2,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454695,14,0,2102,516209,241,2,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454696,15,0,2102,516207,241,2,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454697,16,0,2102,516205,241,2,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454698,17,0,2102,516129,241,2,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454699,18,0,2102,516130,241,2,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454700,19,0,2102,516228,241,2,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454701,20,0,2102,516226,241,2,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454702,21,0,2102,516224,241,2,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454703,22,0,2102,511104,241,2,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454704,23,0,2102,511105,241,2,2018-05-14 22:55:36.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454705,24,0,2102,511305,241,2,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454706,25,0,2102,511242,241,2,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454707,26,0,2102,511279,241,2,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454708,27,0,2102,511284,241,2,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454709,28,0,2102,511281,241,2,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454710,29,0,2102,502301,241,2,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454711,1,1,2102,502301,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454712,2,1,2102,514001,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454713,3,1,2102,511349,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454714,4,1,2102,511237,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454715,5,1,2102,511301,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454716,6,1,2102,511238,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454717,7,1,2102,511239,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454718,8,1,2102,511102,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454719,9,1,2102,511103,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454720,10,1,2102,516225,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454721,11,1,2102,516227,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454722,12,1,2102,516236,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454723,13,1,2102,516202,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454724,14,1,2102,516203,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454725,15,1,2102,516204,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454726,16,1,2102,516206,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454727,17,1,2102,516237,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454728,18,1,2102,516238,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454729,19,1,2102,516212,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454730,20,1,2102,516214,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454731,21,1,2102,516216,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454732,22,1,2102,516218,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454733,23,1,2102,516220,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454734,24,1,2102,516079,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454735,25,1,2102,519022,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454736,26,1,2102,519148,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454737,27,1,2102,519061,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454738,28,1,2102,501400,241,3,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454739,1,0,2102,516130,241,6,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454740,2,0,2102,516228,241,6,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454741,3,0,2102,516226,241,6,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454742,4,0,2102,516224,241,6,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454743,5,0,2102,511104,241,6,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454744,6,0,2102,511105,241,6,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454745,7,0,2102,511305,241,6,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454746,8,0,2102,511242,241,6,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454747,9,0,2102,511279,241,6,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454748,10,0,2102,511284,241,6,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454749,11,0,2102,511281,241,6,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454750,12,0,2102,502301,241,6,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454751,1,1,2102,516202,241,9,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454752,2,1,2102,516203,241,9,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454753,3,1,2102,516204,241,9,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454754,4,1,2102,516206,241,9,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454755,5,1,2102,516237,241,9,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454756,6,1,2102,516238,241,9,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454757,7,1,2102,516212,241,9,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454758,8,1,2102,516214,241,9,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454759,9,1,2102,516216,241,9,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454760,10,1,2102,516218,241,9,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454761,11,1,2102,516220,241,9,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454762,12,1,2102,516079,241,9,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454763,13,1,2102,519022,241,9,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454764,14,1,2102,519148,241,9,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454765,15,1,2102,519061,241,9,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454766,16,1,2102,501400,241,9,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454767,1,0,2102,501000,241,18,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454768,2,0,2102,519059,241,18,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454769,3,0,2102,519062,241,18,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1454770,4,0,2102,519292,241,18,2018-05-14 22:55:37.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
